Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Frank Ntilikina,,,PG/SG,NYK,@ MEM,5th,108.50,3000,0,12.4,7.5,0.7,0.63,22.52,16.41,6.18,0,12.6,3.0,12.0,0.00,0%,,,0.83,0.83,100,,18,0.3,,,,,
John Konchar,,,PG/SG,MEM,vs NYK,4th,112.50,3000,0,14,10.6,1.1,0.81,29.06,13.68,6.99,0,12.2,2.9,13.1,0.00,0%,,,0.74,0.74,100,,34,0.2,,,,,
Jared Harper,,,PG,NYK,@ MEM,5th,108.50,3000,0,1.3,0.5,0.0,0.25,8.25,9.63,0.65,0,23.7,0.7,2.0,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Theo Pinson,,,SG/SF,NYK,@ MEM,6th,108.50,3000,0,1.4,0.5,0.1,0.24,8.47,21.53,0.68,0,14.7,0.6,2.1,0.00,0%,,,0.53,0.53,100,,0,0.2,,,,,
Kevin Knox,,,SF/PF,NYK,@ MEM,4th,108.50,3000,0,16.8,7.7,0.5,0.68,24.30,22.11,7.18,2,16.4,3.5,11.4,3.25,0%,,,0.9,0.9,100,,7,0.3,,,,,
Obi Toppin,,,PF,NYK,@ MEM,4th,108.50,3000,0,18.1,8.5,0.5,0.76,27.36,12.78,5.43,3.28,15.4,3.4,11.2,9.25,0%,E,E,9.12,9.12,100,,36,3,,10,,7.75,2.6
Sean McDermott,,,SG,MEM,vs NYK,4th,112.50,3000,0,9.9,4.4,0.2,0.50,18.06,14.05,4.96,0,8.8,1.8,8.8,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Killian Tillie,,,C,MEM,vs NYK,7th,112.50,3000,0,11.2,5.8,0.3,0.72,26.02,23.15,5.62,0,16.4,2.6,8.1,0.00,0%,,,0.7,0.7,100,,3,0.2,,,,,
Norvel Pelle,,,C,NYK,@ MEM,4th,108.50,3000,4.4,20.1,5.0,0.1,0.78,28.13,29.58,4.49,8.83,11.8,1.3,6.4,10.75,0%,E,E,9.65,9.65,100,,10,3.2,,15,,12.00,4
Jontay Porter,,,C,MEM,vs NYK,7th,112.50,3000,0,8.9,3.1,0.1,1.00,35.36,27.15,4.45,0,20.3,1.1,3.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
John Henson,,,C,NYK,@ MEM,4th,108.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Drew Eubanks,,,C,SAS,@ UTA,23rd,106.75,3000,3,33.3,14.4,0.8,1.03,37.25,12.14,8.66,4.89,18.3,3.7,14.0,14.50,0%,A,D,17.84,17.84,100,,40,5.9,,12,,13.50,4.5
Matt Thomas,,,SG,UTA,vs SAS,10th,113.75,3000,0,17.9,5.4,0.4,0.70,25.48,21.97,5.86,4.88,19.6,2.9,7.7,8.00,0%,E,E,5.56,5.56,100,,0,1.9,,1,,0.00,
Jarrell Brantley,,,SF,UTA,vs SAS,11th,113.75,3000,0,14,4.9,0.5,0.96,34.85,28.73,5.72,2.19,16.9,1.7,5.1,2.75,0%,E,E,4.67,4.67,100,,0,1.6,,1,,0.00,
Quinndary Weatherspoon,,,SG,SAS,@ UTA,23rd,106.75,3000,0,7.4,2.7,0.3,0.61,21.84,21.84,3.71,0,17.7,0.9,4.4,0.00,0%,,,0.89,0.89,100,,0,0.3,,,,,
Trey Lyles,,,C,SAS,@ UTA,25th,106.75,3000,0,19.6,11.4,0.6,0.74,26.52,14.66,9.81,0,10.5,3.9,15.5,0.00,0%,,,0.00,0.00,100,,14,0,,,,,
Keita Bates-Diop,,,SF/PF,SAS,@ UTA,23rd,106.75,3000,0,14.4,5.6,0.4,0.77,27.86,20.14,6.89,0.42,14.6,1.9,7.3,0.75,0%,E,E,1.1,1.1,100,,0,0.4,,4,,1.25,0.4
Tre Jones,,,PG,SAS,@ UTA,23rd,106.75,3000,0,8.5,3.9,0.7,0.66,23.95,17.39,4.24,0,20.3,1.8,5.9,0.00,0%,E,E,1.28,1.28,100,,0,0.4,,2,,0.00,
Luka Samanic,,,PF,SAS,@ UTA,25th,106.75,3000,0,15.7,7.6,0.5,0.79,28.58,18.57,7.83,0,14.4,3.0,9.6,0.00,0%,E,E,1.28,1.28,100,,0,0.4,,4,,5.00,1.7
Cameron Reynolds,,,SF,SAS,@ UTA,26th,106.75,3000,0,1.9,0.7,0.0,0.35,12.00,16.97,0.94,0,14.3,0.7,2.0,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Juwan Morgan,,,PF,UTA,vs SAS,11th,113.75,3000,0,12.8,3.6,0.4,0.69,24.98,16.78,6.16,0.35,8.8,1.0,5.2,0.75,0%,E,E,1.22,1.22,100,,0,0.4,,1,,0.00,
Udoka Azubuike,,,C,UTA,vs SAS,11th,113.75,3000,0,5.7,3.1,0.0,0.72,25.44,21.41,2.85,0,9.1,0.6,4.3,0.00,0%,,,0.00,0.00,100,,8,0,,,,,
Elijah Hughes,,,SF,UTA,vs SAS,11th,113.75,3000,0,5.6,3.0,0.3,0.81,28.77,49.54,2.80,0,25.2,1.7,3.7,0.00,0.1%,,,0.00,0.00,100,,7,0,,1,,0.00,
Gorgui Dieng,,,C,SAS,@ UTA,28th,106.75,3000,0,24,15.8,1.2,1.05,37.50,15.59,10.43,1.19,15.8,4.1,15.1,2.75,0%,,,0.89,0.89,100,,34,0.3,,16,,22.50,7.5
Miye Oni,,,SF,UTA,vs SAS,10th,113.75,3000,0,14.5,5.5,0.5,0.60,21.64,18.36,4.22,4.59,10.5,1.9,9.1,9.00,0%,E,E,1.02,1.02,100,,23,0.3,,15,,3.25,1.1
Jared Dudley,,,PF,LAL,vs DEN,13th,104.75,3000,0,6.3,3.8,0.5,0.56,19.80,20.17,3.14,0,3.0,0.6,6.8,0.00,0%,,,0.00,0.00,100,,17,0,,,,,
Wesley Matthews,,,SG,LAL,vs DEN,14th,104.75,3000,0,15.2,10.0,0.9,0.52,18.61,11.16,7.59,0,11.5,4.2,19.4,0.00,0%,E,E,6.13,6.13,100,,24,2,,17,,12.00,4
Vlatko Cancar,,,SF,DEN,@ LAL,21st,108.75,3000,0,9.2,3.7,0.3,0.70,25.03,23.17,4.61,0,12.9,1.3,5.3,0.00,0%,E,E,1.07,1.07,100,,0,0.4,,,,,
Markus Howard,,,PG,DEN,@ LAL,28th,108.75,3000,0,4.6,2.4,0.4,0.69,24.18,30.08,2.30,0,23.2,1.8,3.5,0.00,0%,E,E,1.08,1.08,100,,4,0.4,,,,,
Jamal Murray,,,SG,DEN,@ LAL,28th,108.75,3000,0,23.9,36.9,4.8,1.04,37.47,9.73,11.93,0,24.5,16.5,35.5,0.00,0%,,,0.00,0.00,100,,68,0,,,,,
Bol Bol,,,C,DEN,@ LAL,24th,108.75,3000,0,6.7,4.4,0.3,0.92,33.63,29.67,3.35,0,23.0,1.7,4.8,0.00,0%,E,E,1.45,1.45,100,,24,0.5,,,,,
Zeke Nnaji,,,PF/C,DEN,@ LAL,24th,108.75,3000,0,11.3,6.0,0.2,0.65,23.11,24.20,5.65,0,15.8,2.4,9.3,0.00,0%,E,E,1.01,1.01,100,,6,0.3,,,,,
Shaquille Harrison,,,PG/SF,DEN,@ LAL,28th,108.75,3000,8.3,26.4,4.8,0.5,0.70,25.16,18.21,5.19,7.97,17.8,1.7,6.9,15.75,0%,D,E,13.42,13.42,100,,0,4.5,,13,,6.75,2.3
Alex Caruso,,,PG/SG,LAL,vs DEN,11th,104.75,3000,13.6,34.3,15.9,2.6,0.78,28.00,8.88,5.92,7.15,14.1,4.8,20.5,29.00,0%,A,C,24.16,24.16,100,,63,8.1,Y,28,,25.25,8.4
Devontae Cacok,,,PF/C,LAL,vs DEN,13th,104.75,3000,0,10.2,5.1,0.1,1.02,36.50,19.88,5.09,0,16.5,1.5,5.0,0.00,0%,E,E,1.48,1.48,100,,0,0.5,,,,,
Marc Gasol,,,C,LAL,vs DEN,12th,104.75,3000,0,23.2,16.7,2.0,0.87,31.19,13.42,7.80,3.17,12.4,4.0,19.2,8.50,0%,,,0.69,0.69,100,,53,0.2,,17,,25.25,8.4
JaVale McGee,,,C,DEN,@ LAL,24th,108.75,3000,0,17.7,17.6,0.9,1.21,43.51,13.67,8.09,0.47,24.3,6.1,14.6,1.25,0%,E,E,2.31,2.31,100,,54,0.8,,12,,16.25,5.4
