Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Javonte Green,,,SG,CHI,vs BOS,17th,111.00,3000,0,13.7,7.6,0.4,0.67,24.30,13.51,5.94,0.84,13.9,2.4,11.3,2.25,0%,E,E,1.81,1.81,100,,22,0.6,,6,,4.75,1.6
Troy Brown,,,SF,CHI,vs BOS,14th,111.00,3000,0,12.7,10.8,0.9,0.70,25.40,13.40,6.34,0,15.5,4.2,15.4,0.00,0%,E,E,0,0,100,,41,0,,,,,
Semi Ojeleye,,,PF,BOS,@ CHI,3rd,115.00,3000,0,20.1,10.1,0.7,0.59,21.08,10.71,7.32,2.83,11.5,4.0,17.2,9.50,0%,E,E,3.04,3.04,100,,28,1,,,,,
Jabari Parker,,,PF,BOS,@ CHI,3rd,115.00,3000,5.7,26,9.5,0.7,0.85,30.54,13.69,5.78,4.85,14.3,3.5,11.2,12.75,0%,E,E,10.03,10.03,100,,39,3.3,,10,,8.00,2.7
Carsen Edwards,,,PG/SG,BOS,@ CHI,2nd,115.00,3000,0,16,6.3,0.4,0.76,27.12,17.37,7.98,0,16.7,3.4,8.3,0.00,0%,,,0.00,0.00,100,,0,0,,3,,3.00,1
Cristiano Da Silva Felicio,,,C,CHI,vs BOS,14th,111.00,3000,0,6.8,3.0,0.5,0.73,26.85,19.44,3.40,0,7.3,0.5,4.1,0.00,0%,,,0.00,0.00,100,,0,0,,2,,1.50,0.5
Luke Kornet,,,C,BOS,@ CHI,3rd,115.00,3000,0,23.2,8.6,0.7,0.88,31.39,18.87,8.11,4.06,11.9,2.8,9.8,7.75,0%,E,E,1.68,1.68,100,,6,0.6,,10,,8.50,2.8
Grant Williams,,,SF/PF,BOS,@ CHI,3rd,115.00,3000,0,20.1,10.9,1.0,0.61,22.02,9.97,6.23,3.05,12.2,3.7,17.9,11.00,0%,E,E,8.81,8.81,100,,43,2.9,,12,,14.00,4.7
Tacko Fall,,,C,BOS,@ CHI,3rd,115.00,3000,0,8.6,8.6,0.1,1.23,43.97,28.06,4.28,0,18.4,1.7,7.0,0.00,0%,,,0.00,0.00,100,,50,0,,6,,6.50,2.2
Nate Darling,,,SG,CHA,vs ORL,24th,110.50,3000,0,4.7,2.0,0.1,0.54,19.73,17.42,2.35,0,13.9,1.0,3.7,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Devin Cannady,,,PG,ORL,@ CHA,19th,103.50,3000,0,15.8,7.0,0.1,0.75,27.12,27.54,7.88,0,20.9,3.5,9.3,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Markelle Fultz,,,PG,ORL,@ CHA,19th,103.50,3000,0,19.7,26.4,5.4,0.98,35.37,6.74,9.85,0,26.9,13.0,26.9,0.00,0%,,,0.00,0.00,100,,63,0,,,,,
Grant Riller,,,PG,CHA,vs ORL,20th,110.50,3000,0,5.8,4.4,0.5,1.19,42.95,38.40,2.92,0,25.4,1.8,3.7,0.00,0%,E,E,2.23,2.23,100,,34,0.7,,,,,
Vernon Carey Jr.,,,C,CHA,vs ORL,20th,110.50,3000,0,14.9,4.9,0.1,0.79,28.70,43.42,7.43,0,18.3,1.9,6.2,0.00,0%,E,E,1.52,1.52,100,,0,0.5,,,,,
Robert Franks,,,PF,ORL,@ CHA,17th,103.50,3000,0,10.5,11.6,0.7,0.81,29.05,17.52,5.24,0,19.2,4.0,14.4,0.00,0%,,,0.00,0.00,100,,55,0,,,,,
Ignas Brazdeikis,,,PF,ORL,@ CHA,28th,103.50,3000,5.3,33.5,6.4,0.4,0.58,20.92,36.90,8.07,27.68,20.1,3.0,11.0,27.00,0%,A,D,19.07,19.07,100,,0,6.4,,24,,20.75,6.9
Jonathan Isaac,,,PF,ORL,@ CHA,28th,103.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Jake Layman,,,SF,MIN,@ MIA,8th,110.00,3000,0,23,10.3,0.7,0.72,25.91,13.86,7.25,4.24,15.7,4.2,14.3,11.00,0%,E,E,6.84,6.84,100,,30,2.3,,,,,
Jordan McLaughlin,,,PG,MIN,@ MIA,9th,110.00,3000,0,19.3,15.7,4.0,0.84,30.22,10.99,7.31,1.53,13.5,4.8,18.7,5.00,0%,E,E,5.17,5.17,100,,53,1.7,,15,,8.00,2.7
Gabe Vincent,,,SG,MIA,vs MIN,1st,118.00,3000,0,17.8,9.2,1.2,0.69,24.58,23.57,8.65,0.49,18.3,4.8,13.4,0.75,0%,E,E,1.31,1.31,100,,6,0.4,,,,,
Nemanja Bjelica,,,PF/C,MIA,vs MIN,2nd,118.00,3000,0,19.5,13.4,1.7,0.87,31.34,13.52,9.75,0,16.3,5.0,15.4,0.00,0%,,,0.72,0.72,100,,27,0.2,,,,,
Max Strus,,,SG/SF,MIA,vs MIN,3rd,118.00,3000,0,17,9.3,0.6,0.72,25.63,17.58,8.11,0.49,17.2,4.7,13.0,1.00,0%,E,E,1.36,1.36,100,,13,0.5,,,,,
KZ Okpala,,,SF/PF,MIA,vs MIN,2nd,118.00,3000,0,12.3,6.4,0.5,0.52,18.80,14.41,6.13,0,9.7,2.6,12.3,0.00,0%,,,0.99,0.99,100,,4,0.3,,,,,
Jarrett Culver,,,SG/SF,MIN,@ MIA,8th,110.00,3000,0,17.6,11.5,0.7,0.78,28.22,15.02,8.79,0,17.6,4.9,14.7,0.00,0%,,,0,0,100,,24,0,,,,,
Josh Okogie,,,SG/SF,MIN,@ MIA,8th,110.00,3000,8.4,31,13.3,1.1,0.64,22.91,7.99,6.47,5.22,12.4,4.5,20.9,23.50,0%,C,E,13.9,13.9,100,,51,4.6,,10,,6.00,2
Ed Davis,,,C,MIN,@ MIA,8th,110.00,3000,0,12.2,12.8,1.0,0.92,33.20,14.39,6.12,0,8.2,2.1,13.9,0.00,0%,E,E,1.05,1.05,100,,52,0.4,,,,,
Udonis Haslem,,,C,MIA,vs MIN,2nd,118.00,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Precious Achiuwa,,,C,MIA,vs MIN,2nd,118.00,3000,0,15.9,11.1,0.5,0.93,33.40,15.29,7.97,0,19.6,3.6,11.9,0.00,0%,E,E,1.66,1.66,100,,28,0.6,,,,,
Rodions Kurucs,,,SF/PF,MIL,vs HOU,21st,125.00,3000,0,9,4.6,0.5,0.78,28.23,21.99,4.50,0,19.2,1.5,5.9,0.00,0%,E,E,2.95,2.95,100,,2,1,,3,,2.00,0.7
Sam Merrill,,,PG/SG,MIL,vs HOU,22nd,125.00,3000,0,15.1,6.1,0.7,0.82,29.80,30.43,7.54,0,14.8,2.3,7.4,0.00,0%,E,E,3.19,3.19,100,,0,1.1,,,,,
P.J. Tucker,,,SF/PF,MIL,vs HOU,19th,125.00,3000,1.4,27.7,13.1,1.1,0.49,17.73,8.49,7.52,4.6,7.0,3.5,26.7,19.50,0%,E,E,6.69,6.69,100,,43,2.2,,19,,10.00,3.3
Mamadi Diakite,,,C,MIL,vs HOU,19th,125.00,3000,0,14.4,7.6,0.5,0.92,32.67,16.32,7.18,0,14.3,2.4,8.3,0.00,0%,,,0.00,0.00,100,,6,0,,,,,
Dante Exum,,,PG,HOU,@ MIL,24th,108.00,3000,0,14.6,12.2,2.2,0.63,22.73,18.53,7.31,0,17.6,4.3,19.3,0.00,0%,,,0.00,0.00,100,,40,0,,,,,
Thanasis Antetokounmpo,,,PF,MIL,vs HOU,19th,125.00,3000,0,20.1,8.3,0.9,0.81,29.02,17.51,8.56,1.58,15.2,2.6,10.3,3.25,0%,E,E,4.79,4.79,100,,0,1.6,,,,,
John Wall,,,PG,HOU,@ MIL,24th,108.00,3000,0,22.2,38.1,6.9,1.18,42.63,10.47,11.11,0,31.7,18.1,32.2,0.00,0%,,,0,0,100,,71,0,,,,,
D.J. Augustin,,,PG,HOU,@ MIL,24th,108.00,3000,11.4,38.7,15.0,3.3,0.78,28.19,13.17,7.80,10.24,16.4,5.6,19.2,28.00,0%,A,C,29.72,29.72,100,,48,9.9,Y,29,,27.50,9.2
Axel Toupane,,,SG,MIL,vs HOU,22nd,125.00,3000,0,12,4.8,0.5,0.63,22.43,19.64,5.99,0,9.3,1.4,7.6,0.00,0%,,,0,0,100,,0,0,,,,,
David Nwaba,,,SG,HOU,@ MIL,30th,108.00,3000,0,20,19.1,1.0,0.85,30.50,13.13,9.98,0,16.5,7.2,22.6,0.00,0%,,,0.00,0.00,100,,48,0,,,,,
Jordan Nwora,,,PF,MIL,vs HOU,19th,125.00,3000,0,22.1,9.4,0.3,1.07,38.19,24.14,11.05,0,22.1,4.2,8.8,0.00,0%,E,E,3.96,3.96,100,,0,1.3,,,,,
Justin Jackson,,,PF,MIL,vs HOU,19th,125.00,3000,0,15.6,13.2,1.5,0.80,28.90,15.60,7.78,0,22.6,6.4,16.5,0.00,0%,,,0.00,0.00,100,,41,0,,,,,
Josh Green,,,SF,DAL,vs CLE,1st,113.50,3000,2.5,22.4,6.7,0.7,0.60,21.84,13.13,5.67,6.02,13.5,2.2,11.1,16.50,0%,E,E,9.35,9.35,100,,15,3.1,,26,,14.25,4.8
Anderson Varejao,,,C,CLE,@ DAL,21st,103.50,3000,4.7,4.7,,,,,,,0,,,,6.00,0%,E,E,3.51,3.51,100,,0,1.2,,,,,
Nate Hinton,,,SF,DAL,vs CLE,1st,113.50,3000,0,6.7,3.2,0.3,0.82,29.29,24.70,2.99,0.51,18.5,1.5,3.9,0.75,0%,,,0.73,0.73,100,,7,0.2,,13,,14.50,4.8
Trey Burke,,,PG/SG,DAL,vs CLE,3rd,113.50,3000,0,30.9,11.5,1.3,0.78,27.87,15.02,9.05,6.15,19.8,5.7,14.8,14.75,0%,D,E,12.08,12.08,100,,21,4,,20,,12.00,4
Damyean Dotson,,,SG/SF,CLE,@ DAL,17th,103.50,3000,2.5,32,13.1,2.0,0.68,24.50,10.36,8.42,6.33,17.0,6.2,19.2,22.00,0%,A,D,17.49,17.49,100,,36,5.8,,18,,3.25,1.1
Matthew Dellavedova,,,PG,CLE,@ DAL,21st,103.50,3000,0,12.4,12.5,4.5,0.73,26.04,9.20,6.19,0,12.4,4.3,17.2,0.00,0%,,,0.00,0.00,100,,50,0,,,,,
Jeremiah Martin,,,PG,CLE,@ DAL,15th,103.50,3000,0,15,4.4,0.5,0.76,27.39,23.46,4.63,3.91,31.5,2.8,5.8,6.00,0%,E,E,9.39,9.39,100,,0,3.1,,7,,6.25,2.1
Tyrell Terry,,,PG,DAL,vs CLE,1st,113.50,3000,0,6.9,3.7,0.6,0.65,23.05,19.93,3.43,0,18.2,1.5,5.7,0.00,0%,,,0.00,0.00,100,,7,0,,,,,
J.J. Redick,,,SG,DAL,vs CLE,1st,113.50,3000,0,14.7,12.4,1.2,0.73,26.39,10.69,7.34,0,19.6,6.2,16.9,0.00,0%,E,E,0,0,100,,41,0,,,,,
Dylan Windler,,,SG,CLE,@ DAL,16th,103.50,3000,0,16.1,13.1,1.1,0.79,28.29,11.95,8.06,0,15.4,4.2,16.6,0.00,0%,,,0.00,0.00,100,,38,0,,,,,
Mfiondu Kabengele,,,PF,CLE,@ DAL,18th,103.50,3000,3.2,21.4,4.1,0.4,0.73,26.61,24.24,5.21,8.92,15.8,1.7,5.6,13.25,0%,D,E,12.99,12.99,100,,0,4.3,,3,,4.50,1.5
Nicolo Melli,,,PF,DAL,vs CLE,1st,113.50,3000,0,21.1,8.2,1.0,0.68,24.24,14.83,6.23,4.33,11.5,2.9,12.1,10.50,0%,E,E,7.73,7.73,100,,24,2.6,,,,,
Lamar Stevens,,,SF,CLE,@ DAL,17th,103.50,3000,0,14.8,9.4,0.6,0.75,26.96,16.64,7.40,0,16.6,3.4,12.5,0.00,0%,,,0,0,100,,21,0,,,,,
Brodric Thomas,,,SG,CLE,@ DAL,16th,103.50,3000,0,18.6,6.4,0.8,0.73,25.94,16.96,5.82,4.48,21.7,2.6,8.8,9.50,0%,E,E,7.87,7.87,100,,9,2.6,,24,,12.00,4
JaVale McGee,,,C,DEN,@ UTA,26th,105.50,3000,3,30.7,17.7,0.9,1.21,43.59,13.36,7.92,4.64,24.3,6.1,14.6,12.50,0%,C,E,13.66,13.66,100,,55,4.6,,13,,6.00,2
Udoka Azubuike,,,C,UTA,vs DEN,12th,109.50,3000,0,5.7,3.1,0.0,0.72,25.44,21.41,2.85,0,9.1,0.6,4.3,0.00,0%,,,0.00,0.00,100,,8,0,,,,,
Bol Bol,,,SF/PF,DEN,@ UTA,26th,105.50,3000,0,6.7,4.3,0.2,0.90,32.74,29.59,3.34,0,22.7,1.7,4.8,0.00,0%,E,E,1.18,1.18,100,,22,0.4,,,,,
Derrick Favors,,,C,UTA,vs DEN,13th,109.50,3000,7.8,27.1,16.3,0.7,1.07,38.18,11.32,5.51,4.48,13.5,3.6,15.3,14.25,0%,C,E,14.51,14.51,100,,66,4.8,,13,,5.50,1.8
Miye Oni,,,SF,UTA,vs DEN,14th,109.50,3000,1.8,17.9,5.7,0.5,0.61,21.78,18.20,4.58,6.7,10.3,1.9,9.4,13.25,0%,E,E,8.51,8.51,100,,20,2.8,,5,,6.25,2.1
Zeke Nnaji,,,PF/C,DEN,@ UTA,26th,105.50,3000,0,11.3,6.0,0.2,0.65,23.11,24.20,5.65,0,15.8,2.4,9.3,0.00,0%,,,0.86,0.86,100,,6,0.3,,,,,
Vlatko Cancar,,,SF,DEN,@ UTA,25th,105.50,3000,0,9.1,3.8,0.3,0.72,25.45,23.09,4.56,0,13.4,1.3,5.3,0.00,0%,E,E,0.93,0.93,100,,0,0.3,,,,,
Juwan Morgan,,,PF,UTA,vs DEN,13th,109.50,3000,0,12,3.3,0.3,0.65,23.54,16.73,5.98,0,8.5,1.0,5.1,0.00,0%,,,0,0,100,,0,0,,,,,
Markus Howard,,,PG,DEN,@ UTA,23rd,105.50,3000,0,5.5,2.3,0.4,0.66,23.43,29.87,2.29,1.24,23.7,1.8,3.5,1.50,0%,E,E,0.89,0.89,100,,0,0.3,,,,,
Matt Thomas,,,SG,UTA,vs DEN,14th,109.50,3000,0,14.3,5.4,0.4,0.71,25.84,21.88,5.84,2.13,19.5,3.0,7.6,3.50,0%,E,E,3.09,3.09,100,,0,1,,,,,
Elijah Hughes,,,SF,UTA,vs DEN,13th,109.50,3000,0,6.1,3.1,0.4,0.84,30.43,47.55,3.03,0,26.1,1.7,3.7,0.00,0%,,,0.00,0.00,100,,2,0,,,,,
Jarrell Brantley,,,SF,UTA,vs DEN,13th,109.50,3000,0,13.9,5.0,0.5,1.00,35.50,28.54,5.70,2.18,18.4,1.8,5.0,2.75,0%,E,E,1.4,1.4,100,,0,0.5,,,,,
Jamal Murray,,,SG,DEN,@ UTA,23rd,105.50,3000,0,23.9,36.9,4.8,1.04,37.47,9.73,11.93,0,24.5,16.5,35.5,0.00,0%,,,0.00,0.00,100,,68,0,,,,,
E'Twaun Moore,,,SG/SF,PHX,vs NYK,4th,111.50,3000,0,14.2,9.7,1.4,0.68,24.55,12.74,7.08,0,16.9,4.2,14.2,0.00,0%,E,E,1.13,1.13,100,,27,0.4,,,,,
Theo Pinson,,,SG/SF,NYK,@ PHX,13th,105.50,3000,0,1.8,0.5,0.1,0.24,9.51,22.15,0.69,0.31,13.8,0.5,2.1,0.50,0%,,,0.73,0.73,100,,0,0.2,,,,,
Jevon Carter,,,PG/SG,PHX,vs NYK,6th,111.50,3000,3,28.7,9.0,1.1,0.78,28.15,17.52,7.34,8.4,15.9,3.5,11.6,17.25,0%,E,E,11.97,11.97,100,,18,4,,9,,5.00,1.7
Jared Harper,,,PG,NYK,@ PHX,15th,105.50,3000,0,2.4,0.8,0.1,0.40,13.50,16.08,0.94,0.34,22.9,0.6,2.0,0.75,0%,,,0.54,0.54,100,,0,0.2,,1,,0.75,0.3
Obi Toppin,,,PF,NYK,@ PHX,16th,105.50,3000,0,18.6,8.5,0.4,0.75,27.29,12.55,5.35,3.57,15.4,3.4,11.3,10.25,0%,E,E,11.88,11.88,100,,37,4,,15,,19.75,6.6
Ty-Shon Alexander,,,PG,PHX,vs NYK,4th,111.50,3000,0,4.2,1.8,0.3,0.55,19.38,18.13,2.09,0,21.1,0.9,3.3,0.00,0%,,,0.00,0.00,100,,0,0,,1,,1.25,0.4
Frank Ntilikina,,,PG/SG,NYK,@ PHX,15th,105.50,3000,0.7,22.2,7.3,0.7,0.62,22.43,16.07,6.13,5.91,13.1,2.9,11.7,13.25,0%,E,E,4.44,4.44,100,,16,1.5,,15,,1.00,0.3
Norvel Pelle,,,C,NYK,@ PHX,15th,105.50,3000,0,11.2,5.4,0.2,0.78,28.30,27.00,4.58,1.5,10.9,1.3,6.9,2.00,0%,E,E,2.79,2.79,100,,15,0.9,,1,,0.00,
Abdel Nader,,,SF/PF,PHX,vs NYK,5th,111.50,3000,0,14.6,12.6,0.8,0.86,31.04,23.80,7.32,0,20.6,4.8,14.7,0.00,0%,,,0,0,100,,42,0,,,,,
John Henson,,,C,NYK,@ PHX,16th,105.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Frank Kaminsky,,,C,PHX,vs NYK,7th,111.50,3000,0,29.1,14.9,1.5,1.02,36.74,13.29,8.81,4.15,18.8,5.2,14.6,11.25,0%,C,E,14.94,14.94,100,,41,5,,19,,20.50,6.8
Jalen Smith,,,C,PHX,vs NYK,7th,111.50,3000,0,7.1,3.0,0.1,0.71,26.02,22.85,3.53,0,19.1,1.4,4.2,0.00,0%,E,E,1.12,1.12,100,,0,0.4,,,,,
Langston Galloway,,,PG/SG,PHX,vs NYK,6th,111.50,3000,0,12.5,7.6,0.6,0.72,25.72,17.03,6.23,0,17.4,3.4,10.6,0.00,0%,E,E,1.15,1.15,100,,18,0.4,,2,,0.00,
Kevin Knox,,,SF/PF,NYK,@ PHX,16th,105.50,3000,0,16.8,7.6,0.5,0.68,24.42,21.88,7.10,2.13,16.4,3.5,11.2,3.50,0%,E,E,1.02,1.02,100,,7,0.3,,2,,0.00,
Harry Giles,,,C,POR,vs LAL,28th,115.00,3000,0,12.3,9.6,0.7,1.01,36.11,22.86,5.31,0.95,17.2,2.6,9.5,1.50,0%,E,E,1.33,1.33,100,,45,0.4,,,,,
Zach Collins,,,C,POR,vs LAL,28th,115.00,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0%,,,0,0,100,,0,0,,,,,
Wesley Matthews,,,SG,LAL,@ POR,25th,108.00,3000,2.6,28.7,10.1,0.9,0.52,18.67,11.00,7.45,7.26,11.5,4.3,19.5,23.75,0%,D,E,12.27,12.27,100,,26,4.1,,17,,11.25,3.8
Derrick Jones Jr.,,,SF,POR,vs LAL,22nd,115.00,3000,0,22.8,15.8,0.8,0.69,24.75,9.30,8.41,1.87,12.0,5.3,23.0,7.25,0%,E,E,2.4,2.4,100,,47,0.8,,,,,
Keljin Blevins,,,SG,POR,vs LAL,22nd,115.00,3000,0,4.7,2.1,0.3,0.44,15.58,24.26,2.16,0.51,14.6,1.4,4.8,0.75,0%,,,0.46,0.46,100,,0,0.2,,,,,
Kostas Antetokounmpo,,,PF,LAL,@ POR,27th,108.00,3000,0,6.1,2.9,0.1,0.78,28.13,23.77,3.07,0,18.7,0.7,3.7,0.00,0.1%,,,0.00,0.00,100,,0,0,,,,,
Alfonzo McKinnie,,,PF,LAL,@ POR,27th,108.00,3000,0,18.1,5.4,0.2,0.82,29.66,30.66,6.07,6.81,18.8,2.3,6.6,8.00,0%,E,E,6.97,6.97,100,,0,2.3,,,,,
Rondae Hollis-Jefferson,,,PF/C,POR,vs LAL,28th,115.00,3000,0,17.6,8.9,1.2,0.86,30.97,21.63,6.02,3.3,13.1,1.9,10.3,5.50,0%,E,E,2.65,2.65,100,,32,0.9,,1,,1.25,0.4
TJ Leaf,,,PF/C,POR,vs LAL,28th,115.00,3000,0,4.8,4.8,0.0,0.87,31.50,17.71,2.42,0,16.3,1.5,5.5,0.00,0.1%,,,0.00,0.00,100,,50,0,,,,,
Nassir Little,,,SF/PF,POR,vs LAL,22nd,115.00,3000,0,21.9,9.8,0.5,0.72,25.56,14.43,9.09,2,13.3,3.6,13.7,5.00,0%,E,E,2.54,2.54,100,,7,0.8,,,,,
Jared Dudley,,,PF,LAL,@ POR,27th,108.00,3000,0,6.3,3.8,0.5,0.56,19.80,20.17,3.14,0,3.0,0.6,6.8,0.00,0%,,,0.00,0.00,100,,17,0,,,,,
CJ Elleby,,,SG/SF,POR,vs LAL,28th,115.00,3000,0,12.7,5.1,0.4,0.75,27.00,23.86,6.33,0,17.3,2.3,6.8,0.00,0%,E,E,1,1,100,,0,0.3,,,,,
Cameron Reynolds,,,SF,SAS,@ SAC,7th,113.75,3000,0,1.9,0.7,0.0,0.35,12.00,16.97,0.94,0,14.3,0.7,2.0,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Louis King,,,SF,SAC,vs SAS,10th,109.75,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,42.8,1.0,1.0,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Quinndary Weatherspoon,,,SG,SAS,@ SAC,7th,113.75,3000,0,7.4,2.7,0.3,0.61,21.84,21.84,3.71,0,17.7,0.9,4.4,0.00,0%,E,E,0.82,0.82,100,,0,0.3,,,,,
Justin James,,,SF,SAC,vs SAS,11th,109.75,3000,0.9,15.8,4.2,0.5,0.58,21.15,20.55,4.28,5.57,15.3,2.1,7.2,9.75,0%,E,E,5.54,5.54,100,,0,1.8,,1,,0.00,
Kyle Guy,,,PG/SG,SAC,vs SAS,13th,109.75,3000,0,21.9,5.9,0.9,0.79,28.43,18.55,7.31,4.51,21.3,2.9,7.5,8.75,0%,E,E,8.13,8.13,100,,0,2.7,,11,,9.00,3
Jahmi'us Ramsey,,,PG/SG,SAC,vs SAS,11th,109.75,3000,0,10,3.8,0.3,0.97,34.97,24.80,3.47,2.76,20.1,1.6,3.9,4.00,0%,E,E,5.69,5.69,100,,9,1.9,,,,,
Chimezie Metu,,,PF/C,SAC,vs SAS,13th,109.75,3000,4.4,26.7,11.5,0.7,1.00,35.97,16.39,6.38,5.69,22.0,4.2,11.5,12.50,0%,D,E,13.06,13.06,100,,45,4.4,,12,,3.25,1.1
Chris Silva,,,PF,SAC,vs SAS,10th,109.75,3000,0,13.5,6.5,0.5,0.92,32.97,15.96,6.74,0,19.5,1.2,7.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Patrick Mills,,,PG/SG,SAS,@ SAC,7th,113.75,3000,6.1,31.9,18.8,2.4,0.76,27.19,10.46,7.38,6.1,18.2,9.1,24.9,21.00,0%,B,D,16.35,16.35,100,,61,5.5,,22,,9.25,3.1
Robert Woodard II,,,SG/SF,SAC,vs SAS,11th,109.75,3000,0,5.8,3.3,0.0,1.27,44.38,33.09,2.90,0,24.9,1.3,2.6,0.00,0%,,,0.00,0.00,100,,12,0,,,,,
Keita Bates-Diop,,,SF/PF,SAS,@ SAC,7th,113.75,3000,0,14.1,5.6,0.4,0.75,27.00,19.44,6.72,0.41,14.3,1.9,7.5,0.75,0%,E,E,2.39,2.39,100,,0,0.8,,,,,
Gorgui Dieng,,,C,SAS,@ SAC,6th,113.75,3000,0,31.9,15.8,1.2,1.05,37.57,15.48,10.25,4.19,16.4,4.2,15.1,9.75,0%,E,E,9.26,9.26,100,,35,3.1,,,,,
Damian Jones,,,C,SAC,vs SAS,11th,109.75,3000,3.3,25.3,8.7,0.5,0.74,26.45,15.74,6.28,6.34,11.7,1.9,11.8,14.50,0%,C,E,14.63,14.63,100,,28,4.9,,15,,17.75,5.9
Trey Lyles,,,C,SAS,@ SAC,6th,113.75,3000,0,19.6,11.4,0.6,0.74,26.52,14.66,9.81,0,10.5,3.9,15.5,0.00,0%,,,0.00,0.00,100,,14,0,,,,,
