Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Garrison Mathews,,,SG/SF,WAS,@ MIL,30th,120.00,3000,0,19.9,10.0,0.4,0.59,21.17,11.89,7.90,1.98,11.3,3.9,17.0,6.00,0%,E,E,0.85,0.85,100,,21,0.3,,12,,11.25,3.8
Anthony Gill,,,SF/PF,WAS,@ MIL,28th,120.00,3000,5.3,31.4,6.7,0.5,0.91,32.56,23.48,7.45,11.41,11.7,1.9,7.4,17.50,0%,A,D,19.03,19.03,100,,0,6.3,Y,18,,12.75,4.3
Rodions Kurucs,,,SF/PF,MIL,vs WAS,10th,123.00,3000,0,9,4.6,0.5,0.78,28.23,21.99,4.50,0,19.2,1.5,5.9,0.00,0%,E,E,1.21,1.21,100,,2,0.4,,,,,
Jordan Bell,,,PF/C,WAS,@ MIL,27th,120.00,3000,0,19.4,11.2,1.0,0.84,29.96,20.32,9.70,0,19.4,4.0,13.4,0.00,0%,E,E,1.12,1.12,100,,13,0.4,,,,,
Sam Merrill,,,PG/SG,MIL,vs WAS,9th,123.00,3000,0,15.1,6.1,0.7,0.82,29.80,30.43,7.54,0,14.8,2.3,7.4,0.00,0%,E,E,1.34,1.34,100,,0,0.4,,,,,
Skylar Mays,,,SG,ATL,vs PHX,13th,113.25,3000,0,13.9,7.3,0.8,0.87,31.39,19.62,6.97,0,18.3,3.0,8.4,0.00,0%,E,E,1.02,1.02,100,,5,0.3,,4,,3.50,1.2
Kris Dunn,,,SF,ATL,vs PHX,15th,113.25,3000,0.9,6.3,6.5,0.7,0.46,16.71,2.98,1.54,0.29,16.5,3.7,14.0,3.50,0%,,,0.62,0.62,100,,76,0.2,,4,,2.50,0.8
Ty-Shon Alexander,,,PG,PHX,@ ATL,19th,114.25,3000,0,4.3,1.7,0.3,0.57,19.91,18.94,2.16,0,23.0,1.0,3.0,0.00,0%,,,0.00,0.00,100,,0,0,,6,,2.75,0.9
E'Twaun Moore,,,SG/SF,PHX,@ ATL,19th,114.25,3000,0,14.3,9.9,1.5,0.68,24.62,12.99,7.15,0,16.2,4.3,14.5,0.00,0%,,,0.86,0.86,100,,28,0.3,,8,,4.75,1.6
Frank Kaminsky,,,C,PHX,@ ATL,18th,114.25,3000,2.7,33.8,15.0,1.5,1.03,36.94,13.40,8.88,5.68,18.9,5.3,14.6,15.25,0%,C,E,14.62,14.62,100,,41,4.9,,13,,10.00,3.3
Abdel Nader,,,SF/PF,PHX,@ ATL,15th,114.25,3000,0,14.6,12.6,0.8,0.86,31.04,23.80,7.32,0,20.6,4.8,14.7,0.00,0%,,,0,0,100,,42,0,,,,,
Jalen Smith,,,C,PHX,@ ATL,18th,114.25,3000,0,6.9,2.8,0.1,0.70,25.16,23.14,3.45,0,18.9,1.4,4.0,0.00,0%,,,0.89,0.89,100,,0,0.3,,8,,8.00,2.7
Nathan Knight,,,C,ATL,vs PHX,15th,113.25,3000,0,15.6,7.3,0.2,0.89,32.29,32.28,7.78,0,22.2,2.8,8.2,0.00,0%,,,0.95,0.95,100,,0,0.3,,4,,7.25,2.4
Bruno Fernando,,,C,ATL,vs PHX,15th,113.25,3000,0,10.6,4.6,0.3,0.70,25.00,19.52,5.28,0,13.9,1.1,6.6,0.00,0%,,,0.87,0.87,100,,0,0.3,,4,,1.50,0.5
Tony Snell,,,SG/SF,ATL,vs PHX,19th,113.25,3000,2.5,27.8,11.8,1.3,0.56,20.09,10.14,7.22,6.41,9.0,3.7,21.2,22.75,0%,D,E,12.01,12.01,100,,39,4,Y,18,,4.50,1.5
Langston Galloway,,,PG/SG,PHX,@ ATL,16th,114.25,3000,0,12.6,7.6,0.7,0.71,25.62,17.24,6.31,0,17.1,3.4,10.7,0.00,0%,,,0.96,0.96,100,,17,0.3,,8,,6.75,2.3
Amida Brimah,,,C,IND,vs SAC,6th,122.75,3000,0,14,7.9,0.3,1.16,42.33,22.86,7.02,0,13.0,2.0,6.8,0.00,0%,E,E,2.01,2.01,100,,11,0.7,,3,,0.75,0.3
Kelan Martin,,,SF/PF,IND,vs SAC,8th,122.75,3000,1.8,19,5.8,0.4,0.92,33.52,27.08,4.93,7.9,18.9,2.5,6.3,10.50,0%,E,E,1.5,1.5,100,,15,0.5,,19,,21.50,7.2
Kyle Guy,,,PG/SG,SAC,@ IND,30th,116.75,3000,0,25,6.1,1.0,0.81,29.26,18.67,7.42,5.96,20.8,2.8,7.5,11.50,0%,C,E,13.73,13.73,100,,0,4.6,,8,,2.00,0.7
Damian Jones,,,C,SAC,@ IND,30th,116.75,3000,6.5,28.8,8.6,0.5,0.74,26.64,15.96,6.37,7.76,11.9,1.8,11.7,17.50,0%,B,D,16.23,16.23,100,,26,5.4,,17,,10.50,3.5
Jahmi'us Ramsey,,,PG/SG,SAC,@ IND,29th,116.75,3000,0,9.5,3.7,0.4,1.03,36.31,26.21,3.67,2,20.0,1.5,3.6,2.75,0%,E,E,7.86,7.86,100,,1,2.6,,6,,4.75,1.6
Chris Silva,,,PF,SAC,@ IND,29th,116.75,3000,0,13.5,6.5,0.5,0.92,32.97,15.96,6.74,0,19.5,1.2,7.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Cassius Stanley,,,SG,IND,vs SAC,5th,122.75,3000,0,6.5,2.8,0.1,0.82,30.09,27.57,2.69,0.96,27.3,1.7,3.4,1.25,0%,E,E,9.09,9.09,100,,4,3,,11,,8.75,2.9
T.J. Warren,,,PF,IND,vs SAC,8th,122.75,3000,0,19.7,22.3,1.3,0.76,27.38,12.42,9.85,0,21.6,12.8,29.3,0.00,0%,,,0.00,0.00,100,,56,0,,,,,
Louis King,,,SF,SAC,@ IND,29th,116.75,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,1,,0.00,
Justin James,,,SF,SAC,@ IND,29th,116.75,3000,7.9,23.1,4.2,0.5,0.58,21.17,20.89,4.35,10.74,15.6,2.1,7.2,18.50,0%,E,E,11.59,11.59,100,,0,3.9,,7,,4.00,1.3
Robert Woodard II,,,SG,SAC,@ IND,23rd,116.75,3000,0,5.8,3.3,0.0,1.27,44.38,33.09,2.90,0,24.9,1.3,2.6,0.00,0%,,,0.00,0.00,100,,12,0,,,,,
Rayjon Tucker,,,SF,PHI,@ HOU,18th,117.25,3000,0,5.8,4.5,0.5,0.96,34.66,29.08,2.92,0,15.9,1.1,4.7,0.00,0%,,,0.00,0.00,100,,35,0,,,,,
DaQuan Jeffries,,,SG,HOU,vs PHI,12th,103.25,3000,8.7,35.9,8.0,0.4,0.60,21.53,14.01,7.78,11.68,10.5,3.3,13.4,30.00,0%,A,D,20.53,20.53,100,,3,6.8,Y,41,,20.00,6.7
Mason Jones,,,SF,PHI,@ HOU,21st,117.25,3000,0,16.6,9.8,1.3,0.93,33.66,17.99,8.30,0,22.4,3.8,10.5,0.00,0%,,,0.00,0.00,100,,15,0,,,,,
David Nwaba,,,SG,HOU,vs PHI,12th,103.25,3000,0,20,19.1,1.0,0.85,30.50,13.13,9.98,0,16.5,7.2,22.6,0.00,0%,,,0.00,0.00,100,,48,0,,,,,
Isaiah Joe,,,SG,PHI,@ HOU,21st,117.25,3000,0,15.3,6.2,0.5,0.67,24.41,19.74,7.65,0,17.0,3.1,9.2,0.00,0%,E,E,2.23,2.23,100,,0,0.7,,7,,8.25,2.8
Avery Bradley,,,SG/SF,HOU,vs PHI,12th,103.25,3000,11.6,31.7,13.6,1.7,0.61,22.08,8.36,5.72,7.43,15.1,6.3,22.2,32.00,0%,A,D,20.5,20.5,100,,58,6.8,Y,25,,11.25,3.8
Tyrese Maxey,,,PG/SG,PHI,@ HOU,21st,117.25,3000,0,29,12.7,1.7,0.87,31.23,13.72,10.75,3.05,22.8,6.7,14.6,8.00,0%,E,E,9.45,9.45,100,,15,3.2,,22,,27.00,9
George Hill,,,PG/SG,PHI,@ HOU,25th,117.25,3000,4.2,32.9,17.7,2.5,0.76,27.42,9.65,8.20,4.96,16.7,7.0,23.2,18.50,0%,D,E,12.02,12.02,100,,54,4,,19,,15.25,5.1
D.J. Augustin,,,PG,HOU,vs PHI,12th,103.25,3000,0,19.6,15.0,3.3,0.78,28.19,13.17,7.80,1.83,16.4,5.6,19.2,5.00,0%,E,E,2.89,2.89,100,,48,1,,,,,
Dante Exum,,,PG,HOU,vs PHI,12th,103.25,3000,0,14.6,12.2,2.2,0.63,22.73,18.53,7.31,0,17.6,4.3,19.3,0.00,0%,,,0.00,0.00,100,,40,0,,,,,
Paul Reed,,,PF,PHI,@ HOU,21st,117.25,3000,0,15.6,7.5,0.3,1.15,41.89,25.12,7.81,0,21.9,2.7,6.5,0.00,0%,E,E,3.72,3.72,100,,0,1.2,,5,,3.25,1.1
John Wall,,,PG,HOU,vs PHI,12th,103.25,3000,0,22.2,38.1,6.9,1.18,42.63,10.47,11.11,0,31.7,18.1,32.2,0.00,0%,,,0,0,100,,71,0,,,,,
Anthony Lamb,,,SF/PF,HOU,vs PHI,12th,103.25,3000,6.9,34.4,7.7,0.4,0.64,22.96,21.72,7.85,17.5,15.9,3.8,12.1,29.00,0%,A,D,19.19,19.19,100,,0,6.4,,36,,34.25,11.4
Mike Scott,,,PF/C,PHI,@ HOU,21st,117.25,3000,0,17.2,9.9,0.7,0.59,21.25,10.43,6.61,1.59,10.9,4.0,16.8,5.50,0%,E,E,4.38,4.38,100,,33,1.5,,6,,2.00,0.7
Anthony Tolliver,,,PF/C,PHI,@ HOU,21st,117.25,3000,0,8,5.0,0.3,0.46,16.62,23.70,3.52,0.99,13.0,1.7,10.8,1.50,0%,,,0.64,0.64,100,,30,0.2,,1,,0.00,
Shaquille Harrison,,,PG/SF,DEN,vs NYK,4th,108.75,3000,12.8,30.7,4.9,0.5,0.69,24.74,17.90,5.11,10.19,17.6,1.8,7.1,20.50,0%,C,E,13.87,13.87,100,,0,4.6,,27,,17.75,5.9
Theo Pinson,,,SG/SF,NYK,@ DEN,14th,105.75,3000,0,1.4,0.5,0.1,0.24,8.47,21.53,0.68,0,14.7,0.6,2.1,0.00,0%,,,0.53,0.53,100,,0,0.2,,1,,1.25,0.4
Markus Howard,,,PG,DEN,vs NYK,4th,108.75,3000,0,5.6,2.4,0.4,0.69,24.18,30.08,2.30,1.25,23.2,1.8,3.5,1.50,0%,,,0.95,0.95,100,,4,0.3,,4,,0.50,0.2
Frank Ntilikina,,,PG/SG,NYK,@ DEN,11th,105.75,3000,0,12.4,7.5,0.7,0.63,22.52,16.41,6.18,0,12.6,3.0,12.0,0.00,0%,,,0.83,0.83,100,,18,0.3,,5,,2.50,0.8
Jared Harper,,,PG,NYK,@ DEN,11th,105.75,3000,0,1.3,0.5,0.0,0.25,8.25,9.63,0.65,0,23.7,0.7,2.0,0.00,0%,,,0.00,0.00,100,,0,0,,2,,2.50,0.8
Jamal Murray,,,SG,DEN,vs NYK,4th,108.75,3000,0,23.9,36.9,4.8,1.04,37.47,9.73,11.93,0,24.5,16.5,35.5,0.00,0%,,,0.00,0.00,100,,68,0,,,,,
Vlatko Cancar,,,SF,DEN,vs NYK,5th,108.75,3000,0,10.4,3.7,0.3,0.70,25.03,23.17,4.61,0.97,12.9,1.3,5.3,1.50,0%,E,E,0.93,0.93,100,,0,0.3,,5,,5.75,1.9
Obi Toppin,,,PF,NYK,@ DEN,12th,105.75,3000,0,16.6,8.5,0.5,0.76,27.37,12.66,5.39,2.64,15.4,3.4,11.2,7.50,0%,E,E,8.1,8.1,100,,37,2.7,,17,,11.50,3.8
JaVale McGee,,,C,DEN,vs NYK,7th,108.75,3000,0,18.1,17.6,0.9,1.21,43.62,13.53,7.99,0.66,24.5,6.1,14.5,1.75,0%,C,E,14.96,14.96,100,,55,5,,18,,21.25,7.1
Bol Bol,,,C,DEN,vs NYK,7th,108.75,3000,0,8.3,4.4,0.3,0.92,33.63,29.67,3.35,1.24,23.0,1.7,4.8,1.50,0%,E,E,1.28,1.28,100,,24,0.4,,5,,1.25,0.4
Zeke Nnaji,,,PF/C,DEN,vs NYK,7th,108.75,3000,0,14.7,6.0,0.2,0.65,23.11,24.20,5.65,3.36,15.8,2.4,9.3,5.00,0%,,,0.88,0.88,100,,6,0.3,,,,,
John Henson,,,C,NYK,@ DEN,12th,105.75,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Kevin Knox,,,SF/PF,NYK,@ DEN,12th,105.75,3000,0,14.4,7.7,0.5,0.68,24.30,22.11,7.18,0,16.4,3.5,11.4,0.00,0%,,,0.89,0.89,100,,7,0.3,,5,,5.00,1.7
Norvel Pelle,,,C,NYK,@ DEN,11th,105.75,3000,0,9.5,5.6,0.2,0.78,28.25,28.20,4.73,0,11.0,1.3,7.2,0.00,0%,,,0.9,0.9,100,,16,0.3,,4,,3.25,1.1
Juwan Morgan,,,PF,UTA,vs SAS,11th,113.00,3000,0,12.7,3.4,0.3,0.68,24.78,16.82,6.08,0.35,8.4,1.0,5.0,0.75,0%,E,E,1.2,1.2,100,,0,0.4,,8,,0.75,0.3
Tre Jones,,,PG,SAS,@ UTA,22nd,106.00,3000,0,8.5,3.8,0.7,0.66,23.68,17.51,4.23,0,19.6,1.7,5.8,0.00,0%,E,E,1.19,1.19,100,,0,0.4,,24,,18.50,6.2
Luka Samanic,,,PF,SAS,@ UTA,25th,106.00,3000,0,16.2,7.5,0.5,0.80,28.82,18.61,7.71,0.52,14.7,2.9,9.4,1.00,0%,E,E,1.21,1.21,100,,0,0.4,,24,,24.25,8.1
Patrick Mills,,,PG/SG,SAS,@ UTA,22nd,106.00,3000,6.1,30.7,19.1,2.4,0.76,27.31,9.95,7.03,5.8,18.4,9.2,25.2,21.00,0%,A,D,16.57,16.57,100,,63,5.5,,7,,0.00,
Jarrell Brantley,,,SF,UTA,vs SAS,11th,113.00,3000,0,13.9,4.7,0.5,0.96,34.55,28.92,5.68,2.21,18.0,1.7,4.9,2.75,0%,E,E,1.58,1.58,100,,0,0.5,,8,,11.00,3.7
Elijah Hughes,,,SF,UTA,vs SAS,11th,113.00,3000,0,5.6,2.8,0.3,0.78,28.26,48.90,2.80,0,26.4,1.6,3.6,0.00,0%,,,0.00,0.00,100,,0,0,,6,,8.50,2.8
Quinndary Weatherspoon,,,SG,SAS,@ UTA,22nd,106.00,3000,0,7.4,2.7,0.3,0.61,21.84,21.84,3.71,0,17.7,0.9,4.4,0.00,0%,,,0.84,0.84,100,,0,0.3,,,,,
Matt Thomas,,,SG,UTA,vs SAS,11th,113.00,3000,0,15.7,5.3,0.4,0.71,25.39,22.04,5.85,3.21,19.1,2.8,7.5,5.25,0%,E,E,1.37,1.37,100,,0,0.5,,10,,10.75,3.6
Keita Bates-Diop,,,SF/PF,SAS,@ UTA,22nd,106.00,3000,0,14.8,5.4,0.4,0.76,27.47,19.84,6.80,0.83,14.5,1.9,7.1,1.50,0%,E,E,1.04,1.04,100,,0,0.3,,16,,9.75,3.3
Drew Eubanks,,,C,SAS,@ UTA,22nd,106.00,3000,0.1,30.1,14.4,0.8,1.04,37.31,12.02,8.57,3.92,18.3,3.7,13.9,11.75,0%,C,E,13.52,13.52,100,,40,4.5,,22,,31.25,10.4
Trey Lyles,,,C,SAS,@ UTA,25th,106.00,3000,0,19.6,11.4,0.6,0.74,26.52,14.66,9.81,0,10.5,3.9,15.5,0.00,0%,,,0.00,0.00,100,,14,0,,,,,
Derrick Favors,,,C,UTA,vs SAS,11th,113.00,3000,8.6,28,16.3,0.7,1.07,38.22,11.41,5.54,4.67,13.5,3.7,15.3,14.75,0%,B,D,15.1,15.1,100,,66,5,,14,,13.75,4.6
Udoka Azubuike,,,C,UTA,vs SAS,12th,113.00,3000,0,5.7,3.1,0.0,0.72,25.44,21.41,2.85,0,9.1,0.6,4.3,0.00,0%,,,0.00,0.00,100,,8,0,,,,,
Miye Oni,,,SF,UTA,vs SAS,11th,113.00,3000,0,14.1,5.4,0.4,0.59,21.16,18.27,4.19,4.44,10.3,1.9,9.2,8.75,0%,E,E,8.57,8.57,100,,22,2.9,,19,,19.00,6.3
Cameron Reynolds,,,SF,SAS,@ UTA,25th,106.00,3000,0,1.9,0.7,0.0,0.35,12.00,16.97,0.94,0,14.3,0.7,2.0,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
