Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Caleb Martin,,,SG/SF,CHA,vs DET,20th,112.25,3000,0,16.1,11.9,1.2,0.80,28.81,12.41,8.04,0,17.3,4.8,14.9,0.00,0%,E,E,1.53,1.53,100,,32,0.5,,,,,
Nick Richards,,,C,CHA,vs DET,18th,112.25,3000,0,3.4,1.7,0.1,0.47,16.74,19.17,1.72,0,10.9,0.5,3.6,0.00,0%,,,0.81,0.81,100,,0,0.3,,,,,
Vernon Carey Jr.,,,C,CHA,vs DET,18th,112.25,3000,0,16,5.0,0.1,0.78,27.84,46.53,7.99,0,17.8,1.9,6.4,0.00,0%,E,E,1.5,1.5,100,,0,0.5,,,,,
Wayne Ellington,,,SG/SF,DET,@ CHA,24th,104.25,3000,0,17.8,16.5,1.5,0.74,26.57,10.32,8.88,0,16.4,7.4,22.4,0.00,0%,,,0,0,100,,46,0,,,,,
David Nwaba,,,SG,HOU,vs GSW,16th,112.50,3000,0,20,19.1,1.0,0.85,30.50,13.13,9.98,0,16.5,7.2,22.6,0.00,0%,,,0.00,0.00,100,,48,0,,,,,
Dante Exum,,,PG,HOU,vs GSW,19th,112.50,3000,0,14.6,12.2,2.2,0.63,22.73,18.53,7.31,0,17.6,4.3,19.3,0.00,0%,,,0.00,0.00,100,,40,0,,,,,
Avery Bradley,,,SG/SF,HOU,vs GSW,16th,112.50,3000,0,11.6,13.7,1.7,0.61,22.08,8.53,5.82,0,15.2,6.4,22.3,0.00,0%,B,D,0,0,100,,58,0,,,,,
John Wall,,,PG,HOU,vs GSW,19th,112.50,3000,0,22.2,38.1,6.9,1.18,42.63,10.47,11.11,0,31.7,18.1,32.2,0.00,0%,,,0,0,100,,71,0,,,,,
Klay Thompson,,,SF,GSW,@ HOU,23rd,120.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Gary Payton II,,,SG,GSW,@ HOU,23rd,120.50,3000,0,15,8.9,0.2,1.41,50.68,22.85,7.51,0,23.3,2.2,6.3,0.00,0%,E,E,5.19,5.19,100,,16,1.7,,,,,
DaQuan Jeffries,,,SG,HOU,vs GSW,16th,112.50,3000,0,23.7,7.0,0.4,0.55,19.51,13.79,7.07,5.36,10.3,3.0,12.8,14.00,0%,E,E,7.83,7.83,100,,0,2.6,,22,,23.00,7.7
D.J. Augustin,,,PG,HOU,vs GSW,19th,112.50,3000,0,15.6,15.0,3.3,0.78,28.19,13.17,7.80,0,16.4,5.6,19.2,0.00,0%,,,0,0,100,,48,0,,,,,
Eric Paschall,,,PF/C,GSW,@ HOU,19th,120.50,3000,0,14.6,16.1,1.3,0.93,33.27,12.22,7.28,0,23.9,7.5,17.4,0.00,0%,,,0,0,100,,55,0,,,,,
Nico Mannion,,,PG,GSW,@ HOU,22nd,120.50,3000,0,28.6,11.0,2.4,0.87,31.28,16.57,8.24,6.1,18.6,4.1,12.7,13.25,0%,E,E,2.17,2.17,100,,25,0.7,,5,,2.00,0.7
Alen Smailagic,,,PF/C,GSW,@ HOU,19th,120.50,3000,0,9.1,4.9,0.3,1.00,36.41,26.20,4.54,0,13.0,1.7,4.9,0.00,0%,E,E,1.67,1.67,100,,7,0.6,,5,,3.25,1.1
Adam Mokoka,,,PG,CHI,@ ATL,18th,104.75,3000,0,9.4,2.9,0.4,0.64,23.50,18.77,4.68,0,19.4,1.5,4.5,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Devon Dotson,,,PG,CHI,@ ATL,18th,104.75,3000,0,3.9,2.7,0.3,0.82,29.35,48.46,1.93,0,14.6,1.1,3.3,0.00,0%,E,E,0,0,100,,29,0,,,,,
Troy Brown,,,SF,CHI,@ ATL,18th,104.75,3000,0,12.7,10.8,0.9,0.70,25.40,13.40,6.34,0,15.5,4.2,15.4,0.00,0%,,,0,0,100,,41,0,,,,,
Skylar Mays,,,SG,ATL,vs CHI,2nd,112.75,3000,0,13.9,7.3,0.8,0.87,31.39,19.62,6.97,0,18.3,3.0,8.4,0.00,0%,E,E,1.12,1.12,100,,5,0.4,,,,,
Nathan Knight,,,C,ATL,vs CHI,3rd,112.75,3000,0,15.6,7.3,0.2,0.89,32.29,32.28,7.78,0,22.2,2.8,8.2,0.00,0%,E,E,1.09,1.09,100,,0,0.4,,,,,
Bruno Fernando,,,C,ATL,vs CHI,3rd,112.75,3000,0,10.6,4.6,0.3,0.70,25.00,19.52,5.28,0,13.9,1.1,6.6,0.00,0%,E,E,1,1,100,,0,0.3,,,,,
Kris Dunn,,,SF,ATL,vs CHI,3rd,112.75,3000,8.8,14.2,6.5,0.7,0.46,16.71,2.98,1.54,0.99,16.5,3.7,14.0,12.00,0%,E,E,5.93,5.93,100,,76,2,,,,,
Al-Farouq Aminu,,,SF/PF,CHI,@ ATL,17th,104.75,3000,0,31.3,15.1,1.5,0.79,28.34,11.20,9.70,4.74,14.0,4.6,19.2,15.25,0%,C,E,14.66,14.66,100,,36,4.9,,12,,5.25,1.8
Ryan Arcidiacono,,,PG,CHI,@ ATL,18th,104.75,3000,0,13.5,7.3,1.3,0.70,25.27,14.42,5.33,1.7,12.0,2.6,10.4,4.25,0%,E,E,5,5,100,,27,1.7,,16,,6.00,2
Cristiano Da Silva Felicio,,,C,CHI,@ ATL,20th,104.75,3000,0,6.8,3.3,0.6,0.79,27.76,19.22,3.42,0,7.8,0.5,4.2,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Matthew Dellavedova,,,PG,CLE,vs MIA,9th,99.00,3000,0,12.4,12.5,4.5,0.73,26.04,9.20,6.19,0,12.4,4.3,17.2,0.00,0%,E,E,9.8,9.8,100,,50,3.3,,,,,
Jeremiah Martin,,,PG,CLE,vs MIA,15th,99.00,3000,4.7,21.3,4.3,1.0,0.54,19.13,15.75,4.75,5.69,21.3,3.0,8.0,13.00,0%,E,E,8.19,8.19,100,,0,2.7,,,,,
Mfiondu Kabengele,,,PF,CLE,vs MIA,8th,99.00,3000,2.7,21.6,4.2,0.4,0.79,28.29,24.64,5.41,8.9,15.7,1.6,5.3,13.00,0%,C,E,13.66,13.66,100,,0,4.6,,12,,2.00,0.7
Lamar Stevens,,,SF,CLE,vs MIA,8th,99.00,3000,0,14.8,9.4,0.6,0.75,26.96,16.64,7.40,0,16.6,3.4,12.5,0.00,0%,E,E,0,0,100,,21,0,,,,,
Dylan Windler,,,SG,CLE,vs MIA,9th,99.00,3000,0,16.1,13.1,1.1,0.79,28.29,11.95,8.06,0,15.4,4.2,16.6,0.00,0%,,,0.00,0.00,100,,38,0,,,,,
Brodric Thomas,,,SG,CLE,vs MIA,9th,99.00,3000,0,19.5,6.4,0.7,0.72,25.94,17.30,5.93,5.17,23.1,2.7,8.9,10.75,0%,E,E,10.45,10.45,100,,7,3.5,,11,,6.75,2.3
Precious Achiuwa,,,C,MIA,@ CLE,1st,110.00,3000,0,15.7,11.5,0.5,0.93,33.48,14.37,7.87,0,19.6,3.8,12.4,0.00,0%,E,E,2.5,2.5,100,,32,0.8,,2,,0.00,
Nemanja Bjelica,,,PF/C,MIA,@ CLE,1st,110.00,3000,0,19.5,13.4,1.7,0.87,31.34,13.52,9.75,0,16.3,5.0,15.4,0.00,0%,E,E,0,0,100,,27,0,,,,,
Gabe Vincent,,,SG,MIA,@ CLE,1st,110.00,3000,0,29.3,9.3,1.3,0.66,23.79,18.48,8.69,8.98,16.9,4.9,14.0,17.50,0%,E,E,6.98,6.98,100,,7,2.3,,2,,1.25,0.4
Udonis Haslem,,,C,MIA,@ CLE,1st,110.00,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Max Strus,,,SG/SF,MIA,@ CLE,3rd,110.00,3000,0,16.9,8.3,0.5,0.67,24.41,18.00,7.45,1.38,17.0,4.4,12.3,2.75,0%,E,E,1.92,1.92,100,,10,0.6,,26,,30.50,10.2
KZ Okpala,,,SF/PF,MIA,@ CLE,1st,110.00,3000,0,12.5,6.7,0.5,0.53,19.04,13.07,6.24,0,10.5,2.8,12.7,0.00,0%,E,E,3.48,3.48,100,,7,1.2,,2,,0.00,
Tim Frazier,,,PG,MEM,@ ORL,21st,114.50,3000,0,3.1,6.7,2.3,0.61,21.82,6.64,1.56,0,14.6,2.7,11.0,0.00,0%,E,E,1.05,1.05,100,,77,0.4,,,,,
Tyus Jones,,,PG,MEM,@ ORL,21st,114.50,3000,2.2,32.6,17.2,3.9,0.95,34.08,11.71,8.69,4.88,17.1,6.3,18.2,15.00,0%,C,E,13.94,13.94,100,,49,4.6,,16,,14.75,4.9
Markelle Fultz,,,PG,ORL,vs MEM,4th,103.50,3000,0,19.7,26.4,5.4,0.98,35.37,6.74,9.85,0,26.9,13.0,26.9,0.00,0%,,,0.00,0.00,100,,63,0,,,,,
Jonathan Isaac,,,SF/PF,ORL,vs MEM,4th,103.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Sean McDermott,,,SG,MEM,@ ORL,22nd,114.50,3000,0,9.9,4.4,0.2,0.50,18.06,14.05,4.96,0,8.8,1.8,8.8,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Killian Tillie,,,C,MEM,@ ORL,15th,114.50,3000,0,12.1,5.8,0.3,0.72,26.02,23.15,5.62,0.64,16.4,2.6,8.1,1.00,0%,E,E,1.86,1.86,100,,3,0.6,,,,,
John Konchar,,,PG/SG,MEM,@ ORL,22nd,114.50,3000,0,17.3,10.6,1.1,0.81,29.06,13.68,6.99,1.33,12.2,2.9,13.1,3.50,0%,E,E,3.81,3.81,100,,34,1.3,,,,,
Devin Cannady,,,PG,ORL,vs MEM,4th,103.50,3000,0,15.8,7.0,0.1,0.75,27.12,27.54,7.88,0,20.9,3.5,9.3,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Chasson Randle,,,PG,ORL,vs MEM,5th,103.50,3000,1.6,27,11.8,1.9,0.61,21.95,10.46,7.24,6.03,15.7,5.2,19.4,20.75,0%,B,D,15.45,15.45,100,,39,5.2,,19,,8.00,2.7
Donta Hall,,,PF/C,ORL,vs MEM,4th,103.50,3000,4.1,34.7,12.8,1.0,1.15,41.19,31.49,8.75,15.96,15.5,1.9,11.1,18.25,0%,A,D,19.72,19.72,100,,32,6.6,,14,,8.50,2.8
Robert Franks,,,PF,ORL,vs MEM,4th,103.50,3000,0,10.5,11.6,0.7,0.81,29.05,17.52,5.24,0,19.2,4.0,14.4,0.00,0%,,,0,0,100,,55,0,,,,,
Jontay Porter,,,C,MEM,@ ORL,15th,114.50,3000,0,8.9,3.1,0.1,1.00,35.36,27.15,4.45,0,20.3,1.1,3.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Wesley Iwundu,,,SF/PF,NOP,@ MIN,2nd,120.75,3000,0,11.3,6.9,0.4,0.51,18.19,14.32,5.64,0,11.4,2.5,13.6,0.00,0%,,,0.89,0.89,100,,18,0.3,,,,,
Wenyen Gabriel,,,SF/PF,NOP,@ MIN,2nd,120.75,3000,0,17.4,5.7,0.6,0.73,26.55,12.76,5.46,2.57,16.2,1.7,7.8,7.25,0%,E,E,3.57,3.57,100,,4,1.2,,3,,-0.50,
James Nunnally,,,SG,NOP,@ MIN,1st,120.75,3000,0,5.6,4.3,0.0,0.66,23.54,21.50,2.80,0,15.4,2.0,6.5,0.00,0%,,,0.97,0.97,100,,35,0.3,,,,,
Kira Lewis Jr.,,,PG/SG,NOP,@ MIN,1st,120.75,3000,3.2,31.1,13.2,2.3,0.80,28.83,11.06,7.97,5.22,18.5,6.3,16.5,17.00,0%,B,D,15.81,15.81,100,,40,5.3,,17,,12.50,4.2
Didi Louzada Silva,,,SG/SF,NOP,@ MIN,2nd,120.75,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Jarrett Culver,,,SG/SF,MIN,vs NOP,10th,117.75,3000,0,17.6,11.5,0.7,0.78,28.22,15.02,8.79,0,17.6,4.9,14.7,0.00,0%,,,0,0,100,,24,0,,,,,
Ed Davis,,,C,MIN,vs NOP,12th,117.75,3000,0,12.2,12.8,1.0,0.92,33.20,14.39,6.12,0,8.2,2.1,13.9,0.00,0%,,,0.92,0.92,100,,52,0.3,,,,,
Jake Layman,,,SF,MIN,vs NOP,10th,117.75,3000,0,14.5,10.3,0.7,0.72,25.91,13.86,7.25,0,15.7,4.2,14.3,0.00,0%,E,E,1.09,1.09,100,,30,0.4,,,,,
Jarred Vanderbilt,,,PF/C,MIN,vs NOP,10th,117.75,3000,1.7,36.5,16.7,1.3,0.98,35.06,14.58,9.94,6.38,11.9,3.5,17.1,15.75,0%,C,E,14.27,14.27,100,,40,4.8,,17,,26.50,8.8
Mike Muscala,,,C,OKC,vs IND,25th,112.50,3000,0,14.6,17.3,0.8,0.94,33.69,11.32,7.28,0,20.3,7.6,18.5,0.00,0%,,,0.00,0.00,100,,58,0,,,,,
Justin Robinson,,,PG,OKC,vs IND,28th,112.50,3000,0,11.3,5.6,1.0,0.57,20.56,12.59,5.64,0,11.3,2.3,9.8,0.00,0%,E,E,1.27,1.27,100,,0,0.4,,,,,
Darius Miller,,,SF,OKC,vs IND,21st,112.50,3000,0,12.2,10.2,1.2,0.88,31.61,10.60,6.08,0,13.1,2.8,11.6,0.00,0%,,,0.00,0.00,100,,40,0,,,,,
Al Horford,,,C,OKC,vs IND,30th,112.50,3000,0,21.2,31.8,3.4,1.14,40.96,12.41,10.61,0,22.0,12.9,27.9,0.00,0%,,,0.00,0.00,100,,67,0,,,,,
Gabriel Deck,,,PF,OKC,vs IND,21st,112.50,3000,13.6,13.6,7.0,2.0,0.47,16.80,0.00,0.00,0,16.0,5.0,15.0,18.25,0%,A,D,18.19,18.19,100,,0,6.1,,24,,25.00,8.3
Jaylen Hoard,,,SF/PF,OKC,vs IND,25th,112.50,3000,1.1,22.4,12.2,0.8,0.74,26.80,12.19,6.08,4.23,17.8,4.5,16.4,12.50,0%,E,E,11.48,11.48,100,,50,3.8,,13,,7.50,2.5
Josh Hall,,,PF,OKC,vs IND,21st,112.50,3000,0,11.7,6.1,1.2,0.51,18.30,9.66,4.27,1.54,19.0,3.0,12.0,5.75,0%,E,E,9.71,9.71,100,,30,3.2,,24,,21.50,7.2
Charlie Brown,,,SG,OKC,vs IND,25th,112.50,3000,15.6,20.8,8.0,0.0,0.76,27.43,1.25,1.50,0.68,19.5,4.5,10.5,19.50,0%,A,D,20,20,100,,0,6.7,Y,27,,18.75,6.3
Cassius Stanley,,,SG,IND,@ OKC,7th,120.50,3000,1.5,8.2,2.4,0.1,0.86,29.83,28.28,1.91,3.93,27.6,1.4,2.8,5.00,0%,E,E,3.57,3.57,100,,20,1.2,,13,,11.25,3.8
Amida Brimah,,,C,IND,@ OKC,5th,120.50,3000,0,14.7,5.3,0.0,1.06,37.80,23.29,6.07,1.62,7.5,1.0,5.0,2.50,0%,E,E,2.6,2.6,100,,0,0.9,,12,,16.00,5.3
T.J. Warren,,,PF,IND,@ OKC,6th,120.50,3000,0,19.7,22.3,1.3,0.76,27.38,12.42,9.85,0,21.6,12.8,29.3,0.00,0%,,,0.00,0.00,100,,56,0,,,,,
Tyrell Terry,,,PG,DAL,vs WAS,8th,118.25,3000,0,6.9,3.7,0.6,0.65,23.05,19.93,3.43,0,18.2,1.5,5.7,0.00,0%,,,0.00,0.00,100,,7,0,,,,,
Nicolo Melli,,,PF,DAL,vs WAS,9th,118.25,3000,0,18.2,8.5,1.0,0.69,24.53,15.34,6.43,2.66,10.8,2.9,12.4,6.25,0%,C,E,14.11,14.11,100,,24,4.7,,10,,3.50,1.2
Tyler Bey,,,SF/PF,DAL,vs WAS,9th,118.25,3000,0,5.3,2.9,0.1,0.74,26.43,16.70,2.65,0,16.8,1.4,3.9,0.00,0%,,,0.00,0.00,100,,9,0,,,,,
Nate Hinton,,,SF,DAL,vs WAS,8th,118.25,3000,0,5.9,3.4,0.4,0.83,30.32,24.08,2.97,0,19.8,1.6,4.1,0.00,0%,,,0.00,0.00,100,,13,0,,,,,
Josh Green,,,SF,DAL,vs WAS,7th,118.25,3000,0,10.9,6.2,0.6,0.57,20.68,12.63,5.44,0,13.7,2.2,10.9,0.00,0%,,,0.89,0.89,100,,12,0.3,,,,,
Anthony Gill,,,SF/PF,WAS,@ DAL,18th,114.25,3000,0,18.1,6.7,0.5,0.91,32.56,23.48,7.45,2.28,11.7,1.9,7.4,3.50,0%,E,E,5.47,5.47,100,,0,1.8,,,,,
Jordan Bell,,,PF/C,WAS,@ DAL,18th,114.25,3000,0,19.4,11.2,1.0,0.84,29.96,20.32,9.70,0,19.4,4.0,13.4,0.00,0%,,,0.78,0.78,100,,13,0.3,,,,,
Robin Lopez,,,C,WAS,@ DAL,22nd,114.25,3000,0,24.6,15.9,0.8,0.82,29.65,11.42,7.86,3.33,16.1,5.7,19.3,10.50,0%,E,E,6.18,6.18,100,,51,2.1,,18,,9.50,3.2
J.J. Redick,,,SG,DAL,vs WAS,8th,118.25,3000,0,14.4,12.8,1.2,0.74,26.84,10.48,7.21,0,19.8,6.4,17.2,0.00,0%,E,E,0,0,100,,44,0,,,,,
Boban Marjanovic,,,C,DAL,vs WAS,8th,118.25,3000,0,26.4,11.2,0.3,1.26,45.41,19.77,9.76,2.75,24.2,4.1,8.9,5.00,0%,E,E,9.11,9.11,100,,13,3,,,,,
Garrison Mathews,,,SG/SF,WAS,@ DAL,19th,114.25,3000,0,19.4,10.0,0.4,0.59,21.17,11.89,7.90,1.82,11.3,3.9,17.0,5.50,0%,E,E,3.27,3.27,100,,21,1.1,,,,,
Chandler Hutchison,,,SF/PF,WAS,@ DAL,19th,114.25,3000,0.1,24.5,10.7,0.8,0.73,26.23,11.13,6.97,3.63,17.0,4.6,14.7,11.75,0%,E,E,7.64,7.64,100,,35,2.5,,8,,4.50,1.5
Thomas Bryant,,,C,WAS,@ DAL,18th,114.25,3000,0,24.3,26.6,1.5,0.98,35.24,15.33,12.16,0,15.7,9.1,27.2,0.00,0%,,,0.00,0.00,100,,54,0,,,,,
Deni Avdija,,,SF,WAS,@ DAL,18th,114.25,3000,0,17.6,16.1,1.2,0.69,24.87,9.40,8.79,0,11.6,5.8,23.3,0.00,0%,,,0.00,0.00,100,,45,0,,,,,
Isaac Bonga,,,SF,WAS,@ DAL,24th,114.25,3000,0,11.5,6.1,0.6,0.54,19.41,13.58,5.77,0,11.7,2.2,11.4,0.00,0%,,,0.72,0.72,100,,5,0.2,,,,,
Freddie Gillespie,,,C,TOR,@ UTA,28th,104.50,3000,0,26.2,12.6,0.5,0.80,28.76,11.32,7.64,4.09,11.8,3.3,15.8,13.00,0%,E,E,11.44,11.44,100,,39,3.8,,13,,13.00,4.3
Rodney Hood,,,SG/SF,TOR,@ UTA,25th,104.50,3000,0,20.4,9.7,1.0,0.54,19.32,8.57,6.55,2.86,13.6,5.0,18.0,12.00,0%,E,E,8.05,8.05,100,,32,2.7,,,,,
DeAndre Bembry,,,PG/SF,TOR,@ UTA,28th,104.50,3000,0,28.6,12.8,1.9,0.73,26.28,12.85,8.70,5.09,14.5,3.8,17.5,14.25,0%,D,E,13.2,13.2,100,,32,4.4,,17,,7.75,2.6
Aron Baynes,,,C,TOR,@ UTA,24th,104.50,3000,0,16.1,14.7,0.9,0.81,28.99,11.78,8.06,0,16.3,5.6,18.2,0.00,0%,E,E,1.4,1.4,100,,45,0.5,,,,,
Miye Oni,,,SF,UTA,vs TOR,28th,111.50,3000,0.8,15.6,5.5,0.5,0.60,21.64,18.36,4.22,5.48,10.5,1.9,9.1,10.75,0%,E,E,2.96,2.96,100,,23,1,,,,,
Stanley Johnson,,,SF/PF,TOR,@ UTA,28th,104.50,3000,0,23.8,10.1,1.2,0.71,25.41,19.77,7.67,5.9,12.3,2.9,14.3,10.75,0%,E,E,6.25,6.25,100,,24,2.1,,,,,
Jalen Harris,,,SG,TOR,@ UTA,25th,104.50,3000,0,8.9,3.1,0.6,0.82,28.89,19.79,2.90,2.75,14.7,1.0,3.8,5.00,0.1%,,,3.13,3.13,100,,6,1,,4,,5.50,1.8
Elijah Hughes,,,SF,UTA,vs TOR,29th,111.50,3000,0,5.6,3.0,0.3,0.81,28.77,49.54,2.80,0,25.2,1.7,3.7,0.00,0.1%,,,0.00,0.00,100,,7,0,,,,,
Matt Thomas,,,SG,UTA,vs TOR,28th,111.50,3000,0,20.4,5.5,0.4,0.71,25.39,22.25,5.94,6.95,19.8,3.0,7.8,11.25,0%,E,E,1.01,1.01,100,,0,0.3,,5,,4.25,1.4
Trent Forrest,,,SG,UTA,vs TOR,28th,111.50,3000,0.8,21.7,4.5,1.4,0.65,23.44,21.12,5.95,8.07,12.4,1.3,6.9,13.75,0%,E,E,9.07,9.07,100,,0,3,,15,,15.50,5.2
Udoka Azubuike,,,C,UTA,vs TOR,27th,111.50,3000,0,5.7,3.1,0.0,0.72,25.44,21.41,2.85,0,9.1,0.6,4.3,0.00,0%,,,0.00,0.00,100,,8,0,,,,,
Juwan Morgan,,,PF,UTA,vs TOR,21st,111.50,3000,0,12.8,3.6,0.4,0.69,24.98,16.78,6.16,0.35,8.8,1.0,5.2,0.75,0%,E,E,1.11,1.11,100,,0,0.4,,,,,
Zeke Nnaji,,,PF/C,DEN,@ LAC,25th,108.25,3000,0,11.3,6.0,0.2,0.65,23.11,24.20,5.65,0,15.8,2.4,9.3,0.00,0%,,,0.97,0.97,100,,6,0.3,,,,,
Bol Bol,,,C,DEN,@ LAC,25th,108.25,3000,0,6.7,4.4,0.3,0.92,33.63,29.67,3.35,0,23.0,1.7,4.8,0.00,0%,E,E,1.35,1.35,100,,24,0.5,,,,,
Vlatko Cancar,,,SF,DEN,@ LAC,16th,108.25,3000,0,9.2,3.7,0.3,0.70,25.03,23.17,4.61,0,12.9,1.3,5.3,0.00,0%,E,E,1.02,1.02,100,,0,0.3,,,,,
Amir Coffey,,,PG/SG,LAC,vs DEN,12th,113.25,3000,0,14.4,7.0,0.6,0.64,22.97,16.41,7.20,0,15.0,2.9,10.9,0.00,0%,,,0,0,100,,0,0,,,,,
Daniel Oturu,,,C,LAC,vs DEN,10th,113.25,3000,0,8.2,3.7,0.3,0.82,30.06,26.13,4.08,0,15.0,1.2,4.5,0.00,0%,E,E,1.23,1.23,100,,0,0.4,,,,,
Patrick Patterson,,,PF/C,LAC,vs DEN,11th,113.25,3000,0,19.3,9.9,0.6,0.69,24.71,12.18,5.89,3.47,14.1,4.1,14.4,10.25,0%,E,E,4.4,4.4,100,,41,1.5,,7,,1.25,0.4
Markus Howard,,,PG,DEN,@ LAC,17th,108.25,3000,0,4.6,2.4,0.4,0.69,24.18,30.08,2.30,0,23.2,1.8,3.5,0.00,0%,E,E,1.03,1.03,100,,4,0.3,,,,,
Jamal Murray,,,SG,DEN,@ LAC,17th,108.25,3000,0,23.9,36.9,4.8,1.04,37.47,9.73,11.93,0,24.5,16.5,35.5,0.00,0%,,,0.00,0.00,100,,68,0,,,,,
Jay Scrubb,,,SG,LAC,vs DEN,12th,113.25,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
JaVale McGee,,,C,DEN,@ LAC,25th,108.25,3000,0,21,17.6,0.9,1.21,43.51,13.67,8.09,1.52,24.3,6.1,14.6,4.00,0%,E,E,7.32,7.32,100,,54,2.4,,,,,
